index,original_text,translation,has_translation,original_length,translation_length,length_ratio,original_word_count,translation_word_count,word_count_ratio,original_char_count,translation_char_count,char_count_ratio,original_sentence_count,translation_sentence_count,fuzzy_similarity,detected_language
382,"Determine the earliest year an incumbent from each district was first elected, and also find the earliest year a Democrat won in that district.",Her bölgedeki bir görevli ilk kez seçilen ilk yılın belirlenmesini ve aynı zamanda o bölgede bir Demokratin en erken yıl kazanmasını bulmayı.,True,143,141,0.986013986013986,24.0,22.0,0.9166666666666666,143.0,141.0,0.986013986013986,1.0,1.0,0.32,tr
383,"For which districts did incumbents fail to maintain their seats due to renomination issues, and what was the final result?",Hangi bölgelerde görevliler yeniden isimlendirme sorunları nedeniyle yerlerini tutamadılar ve sonuç ne oldu?,True,122,108,0.8852459016393442,20.0,13.0,0.65,122.0,108.0,0.8852459016393442,1.0,1.0,0.3,tr
384,"What is the total number of candidates per district, including those who did not run?",Seçimlerde bulunmayanlar dahil olmak üzere her bölgeye toplam aday sayısı nedir?,True,85,80,0.9411764705882353,15.0,11.0,0.7333333333333333,85.0,80.0,0.9411764705882353,1.0,1.0,0.22,tr
385,"What were the results of the elections where incumbents were re-elected, including their district, incumbent name, party affiliation, year they were first elected, and the type of election?","Mevcut görevlilerin yeniden seçildiği seçimlerin sonuçları, bölge, görevli kişinin adı, partiye bağlılık, ilk kez seçildikleri yıl ve seçim türü dahil olmak üzere nelerdi?",True,189,171,0.9047619047619048,29.0,23.0,0.7931034482758621,189.0,171.0,0.9047619047619048,1.0,1.0,0.22,tr
386,"Could you provide me with the district number, the incumbent's name, the party they belonged to, when they were first elected, and the result of their election for those who either lost their renomination or retired?","Bölge numarasını, görevli kişinin adını, ait oldukları partiyi, ilk kez seçildikleri zaman ve seçilme sonuçlarını, ya yeniden seçilmeyi kaybetmiş ya da emekli olanlara verebilir misin?",True,216,184,0.8518518518518519,37.0,25.0,0.6756756756756757,216.0,184.0,0.8518518518518519,1.0,1.0,0.24,tr
387,"What Virginia districts had incumbents who were re-elected or whose races were uncontested, along with their incumbent names, first elected years, and election results?","Virginia'daki hangi bölgelerde yeniden seçilen veya ırkları tartışılmamış olan görevli görevli görevliler, ilk seçilen yılları ve seçim sonuçları ile birlikte?",True,168,159,0.9464285714285714,25.0,20.0,0.8,168.0,159.0,0.9464285714285714,1.0,1.0,0.2,tr
388,"List the districts, incumbent names, their political affiliations, the year they were first elected, and the result for candidates who were re-elected in the United States House of Representatives elections of 1936.","Bölgelerin, görevlilerin isimlerini, siyasi bağlılıklarını, ilk kez seçildikleri yıl ve 1936 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde yeniden seçilen adayların sonuçlarını listelen.",True,215,201,0.9348837209302325,33.0,22.0,0.6666666666666666,215.0,201.0,0.9348837209302325,1.0,1.0,0.14,tr
389,What district and incumbent are listed for each row in the table?,Tablonun her satırı için hangi bölge ve görevli listelenmiştir?,True,65,63,0.9692307692307692,12.0,9.0,0.75,65.0,63.0,0.9692307692307692,1.0,1.0,0.3,tr
390,What was the total number of re-elections for each result in the United States House of Representatives elections of 1936?,1936 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde her sonuç için toplam yeniden seçim sayısı kaçtı?,True,122,115,0.9426229508196722,21.0,15.0,0.7142857142857143,122.0,115.0,0.9426229508196722,1.0,1.0,0.08,tr
391,"Which districts had incumbents who were re-elected? List the district number, incumbent name, party, year first elected, and mention if there were any candidates who lost the renomination.","Hangi bölgelerdeki görevlilerin yeniden seçilmesi gerekti? Bölge numarasını, görevli kişinin adını, partiyi, ilk seçilen yılını listede bulun ve yeniden seçilmeyi kaybeden adayların olup olmadığını belirtin.",True,188,207,1.101063829787234,29.0,25.0,0.8620689655172413,188.0,207.0,1.101063829787234,2.0,2.0,0.25,tr
392,"For each district, what is the earliest year the incumbent has been first elected?","Her bölge için, görevli başkanın ilk kez seçildiği en erken yıl nedir?",True,82,70,0.8536585365853658,14.0,12.0,0.8571428571428571,82.0,70.0,0.8536585365853658,1.0,1.0,0.34,tr
393,"Which incumbents, listed by district number, party, and election year, succeeded or failed after being first elected between 1929 and 1934?","Bölge numarasına, partiye ve seçim yılına göre listelenen hangi görevliler 1929 ile 1934 yılları arasında ilk kez seçildikten sonra başarılı oldular ya da başarısız oldular?",True,139,173,1.2446043165467626,21.0,25.0,1.1904761904761905,139.0,173.0,1.2446043165467626,1.0,1.0,0.24,tr
394,"Who was the incumbent in District 4 in 1934, what was their party affiliation, when were they first elected, and what was the election's result?",1934'te 4. Bölgede görev yapan kimdi? Partiye bağlılıkları neydi? İlk ne zaman seçildiler? Seçimlerin sonucu ne oldu?,True,144,117,0.8125,26.0,17.0,0.6538461538461539,144.0,117.0,0.8125,1.0,5.0,0.27,tr
395,"Which districts had seats classified as Safe Seats, Toss-Up Seats, or Open Seats after the 1934 United States House of Representatives election?","Hangi bölgelerde 1934 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinden sonra Güvenli Koltuklar, Toss-Up Koltuklar veya Açık Koltuklar olarak sınıflandırılmış koltuklar vardı?",True,144,187,1.2986111111111112,23.0,22.0,0.9565217391304348,144.0,187.0,1.2986111111111112,1.0,1.0,0.24,tr
396,"What was the last year each incumbent was first elected and their party affiliation, along with the result of their election for districts where they were re-elected, retired, or gained?","Her görevli ilk kez seçilen son yıl neydi ve partiye ait oldukları, yeniden seçildikleri, emekli oldukları veya kazandıkları bölgeler için seçimlerinin sonucu neydi?",True,186,165,0.8870967741935484,31.0,23.0,0.7419354838709677,186.0,165.0,0.8870967741935484,1.0,1.0,0.26,tr
397,"List the districts, incumbents, parties, years they were first elected, and classify them as 'Elected' if they were re-elected or 'Not Elected' otherwise, specifically for districts where incumbents were re-elected?","İlkeleri, görevlileri, partileri, ilk kez seçildikleri yılları listelenir ve onları yeniden seçilseler de 'Seçilmiş' veya 'Seçilmemiş' olarak sınıflandırır. Özellikle görevlilerin yeniden seçildiği ilkeler için.",True,215,211,0.9813953488372092,32.0,24.0,0.75,215.0,211.0,0.9813953488372092,1.0,2.0,0.13,tr
398,Which districts saw incumbents who were either re-elected or did not have a contested election?,Hangi bölgelerde ya yeniden seçilen ya da tartışma yapmayan görevliler görüldü?,True,95,79,0.8315789473684211,16.0,11.0,0.6875,95.0,79.0,0.8315789473684211,1.0,1.0,0.27,tr
399,What is the maximum number of candidates listed for each district where the incumbent did not face an unopposed opponent?,Mevcut adayın karşı karşıya olmayan bir rakip karşı karşıya olmadığı her bölge için en fazla hangi aday sayısı listelenmiştir?,True,121,126,1.0413223140495869,20.0,19.0,0.95,121.0,126.0,1.0413223140495869,1.0,1.0,0.28,tr
400,"What were the districts, incumbents, parties, and election years for candidates who were re-elected or had unopposed victories in the 1926 United States House of Representatives elections?","1926 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde yeniden seçilen veya karşı karşıma çıkmayan zaferler elde eden adayların bölgeleri, görevlileri, partileri ve seçim yılları nelerdir?",True,188,199,1.0585106382978724,28.0,24.0,0.8571428571428571,188.0,199.0,1.0585106382978724,1.0,1.0,0.25,tr
401,Which incumbents and their parties had a first election date that is not missing?,Hangi görevlilerin ve partilerinin ilk seçim tarihi kayıp değil?,True,81,64,0.7901234567901234,14.0,9.0,0.6428571428571429,81.0,64.0,0.7901234567901234,1.0,1.0,0.33,tr
402,"Could you provide the district, incumbent, party affiliation, first election year, and the outcome (re-election or new election) for each seat listed in the table?","Bölgeyi, görevli kişiyi, partiye ait olduğunu, ilk seçim yılı ve her bir koltuk için sonuçları (yeni seçim veya yeniden seçim) belirleyebilir misiniz?",True,163,150,0.9202453987730062,26.0,22.0,0.8461538461538461,163.0,150.0,0.9202453987730062,1.0,1.0,0.24,tr
403,"Identify the district, incumbent, party, and election year for representatives whose results indicated they either lost their renomination, were re-elected, or retained their seats.","Seçim sonuçları, yeniden atanmalarını kaybettiklerini, yeniden seçildiklerini veya yerlerini koruduğunu gösteren temsilciler için bölge, görevli, parti ve seçim yılı belirleyin.",True,181,177,0.9779005524861878,25.0,20.0,0.8,181.0,177.0,0.9779005524861878,1.0,1.0,0.13,tr
404,"Show the districts, incumbent names, election years, and results for those who either won re-election or won uncontestedly.","Bölgeler, görevli isimler, seçim yılları ve yeniden seçime ya da tartışma olmadan kazananların sonuçlarını göster.",True,123,114,0.926829268292683,19.0,15.0,0.7894736842105263,123.0,114.0,0.926829268292683,1.0,1.0,0.25,tr
405,"Which districts, incumbents, parties, first elected dates, and results can be found for the seats that were re-elected in the 1922 United States House of Representatives elections?","1922 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde yeniden seçilen koltuklar için hangi bölgeler, görevliler, partiler, ilk seçilen tarihler ve sonuçlar bulunabilir?",True,180,180,1.0,28.0,21.0,0.75,180.0,180.0,1.0,1.0,1.0,0.26,tr
406,"Which districts had incumbents who were either re-elected or didn't lose their seats, and what were their political affiliations, listed in descending order by the year they first entered office?",Hangi bölgelerde ya yeniden seçilen ya da yerlerini kaybetmeyen görevliler vardı ve ilk görevlerine başladıkları yıl boyunca düşen sırada siyasi bağlılıkları nelerdir?,True,195,167,0.8564102564102564,32.0,22.0,0.6875,195.0,167.0,0.8564102564102564,1.0,1.0,0.18,tr
407,"What episode title, production code, and original air date corresponds to episodes with U.S. viewership less than the average U.S. viewership?","Hangi bölümün başlığı, yapım kodu ve orijinal yayın tarihini ABD'de ortalama ABD izleyicilerinden daha az izlenen bölümlerle karşılaştırır?",True,142,139,0.9788732394366197,21.0,18.0,0.8571428571428571,142.0,139.0,0.9788732394366197,1.0,1.0,0.25,tr
408,"What are the schools, their locations, founding years, affiliations, and the top division they belong to, where the number of schools in that division equals the highest count of divisions among all schools?","Okullar, yerleri, kuruluş yılları, bağlılıkları ve bu bölgedeki okulların sayısı tüm okullar arasında bölünme sayısının en yüksek olduğu en üst bölüme ait olan okullar nelerdir?",True,207,177,0.855072463768116,33.0,25.0,0.7575757575757576,207.0,177.0,0.855072463768116,1.0,1.0,0.24,tr
409,"Could you provide me with the districts, parties, results, and the number of days that have elapsed since each incumbent was first elected for those who won a Democratic hold?","Bölge, parti, sonuç ve her görevli başkanın Demokratlar tarafından seçilenlerden sonra geçen günlerin sayısını bana verebilir misiniz?",True,175,134,0.7657142857142857,30.0,17.0,0.5666666666666667,175.0,134.0,0.7657142857142857,1.0,1.0,0.25,tr
410,"What are the city, region, maximum height, and average number of floors for buildings in the United Kingdom that have more than one instance and a maximum height greater than 100 meters?","Birleşik Krallık'ta birden fazla örneğe ve 100 metre'den fazla bir yüksekliğe sahip binalar için şehir, bölge, maksimum yüksekliği ve ortalama kat sayısı nedir?",True,186,160,0.8602150537634409,32.0,23.0,0.71875,186.0,160.0,0.8602150537634409,1.0,1.0,0.21,tr
411,"For each seaman, identify the unique rank and score combination that corresponds to the first entry in their list?","Her denizci için, listelerindeki ilk girişle karşılık gelen eşsiz sıra ve puan kombinasyonunu belirleyin.",True,114,105,0.9210526315789473,19.0,14.0,0.7368421052631579,114.0,105.0,0.9210526315789473,1.0,1.0,0.31,tr
412,"What are the timeslots, season premieres, seasons, episodes, TV seasons, rankings, and viewership figures for the top two seasons that premiered in September or October?","Eylül veya Ekim'de ilk gösterilen iki sezon için zaman çizelgeleri, sezon ilkleri, sezonlar, bölümler, TV sezonları, sıralamalar ve izleyiciler rakamları nelerdir?",True,169,163,0.9644970414201184,25.0,21.0,0.84,169.0,163.0,0.9644970414201184,1.0,1.0,0.35,tr
413,"List the top 10 Nevada locations by per capita income, including their rank, place, county, per capita income, median household income, population, and number of households?","Başlı başına gelirleri, yerleri, ilçeleri, başlı başına gelirleri, ortalama hane gelirleri, nüfusları ve hane sayısını dahil olmak üzere en iyi 10 Nevada bölgesini listeler.",True,173,173,1.0,26.0,24.0,0.9230769230769231,173.0,173.0,1.0,1.0,1.0,0.16,tr
414,"What were the race number, race name, pole position driver, fastest lap driver, most laps led driver, and winning driver for each race?","Yarış numarası, yarış adı, pole position sürücüsü, en hızlı atış sürücüsü, en çok atışlara lider sürücü ve her yarışta kazanan sürücü neydi?",True,135,140,1.037037037037037,23.0,22.0,0.9565217391304348,135.0,140.0,1.037037037037037,1.0,1.0,0.33,tr
415,"For each season, could you give me the season number, the winning team's name, the runner-up team's name, the match score, the player serving as captain, the coach's name, the Simpson Medal winner, the location of the game, the largest crowd at the game, and a concatenated list of all umpires for that season?","Her sezon için bana sezon numarasını, kazanan takımın adını, ikinci sıradaki takımın adını, maç skorunu, kaptanlık yapan oyuncuyu, koçun adını, Simpson Madalya kazananı, maçın yerini, maçta en büyük kalabalığı ve o sezon için tüm hakemlerin bir zincirlenmiş listesini verebilir misin?",True,310,284,0.9161290322580645,58.0,40.0,0.6896551724137931,310.0,284.0,0.9161290322580645,1.0,1.0,0.05,tr
416,Which cities have stations belonging to Fox Television Stations with counts greater than one?,Hangi şehirlerde birden fazla sayı olan Fox Televizyon İstasyonlarına ait istasyonlar var?,True,93,90,0.967741935483871,14.0,12.0,0.8571428571428571,93.0,90.0,0.967741935483871,1.0,1.0,0.43,tr
417,Identify the stations owned by Local TV between 1995 and 2008 along with the corresponding years.,1995 ve 2008 yılları arasında Yerel TV'nin sahip olduğu istasyonları ve ilgili yılları belirleyin.,True,97,98,1.0103092783505154,16.0,14.0,0.875,97.0,98.0,1.0103092783505154,1.0,1.0,0.24,tr
418,"Find out the total score, number of dances, and average for the top-ranked couple whose average score is equal to the highest average score among couples who had exactly eleven dances.","En yüksek puan alan çiftlerin toplam puan, dans sayısı ve ortalaması tam olarak 11 dans yapan çiftler arasında en yüksek ortalama puan ile eşit olan ortalama puanı bul.",True,184,168,0.9130434782608695,32.0,28.0,0.875,184.0,168.0,0.9130434782608695,1.0,2.0,0.23,tr
419,"Which games had a record of 4-9, along with the date, team, score","Hangi maçların 4-9 rekorları vardı, tarih, takım, puan ile birlikte.",True,65,68,1.0461538461538462,14.0,11.0,0.7857142857142857,65.0,68.0,1.0461538461538462,1.0,1.0,0.34,tr
420,What is the average score for each team in January?,Ocak ayında her takım için ortalama puan nedir?,True,51,47,0.9215686274509803,10.0,8.0,0.8,51.0,47.0,0.9215686274509803,1.0,1.0,0.41,tr
421,"For which games did the team have a record of 25-4x, including the date, opponent, score, and names of the top scorers and rebounders?","Takımın hangi oyunlarda 25-4x rekoruna sahip olduğu, tarihini, rakibi, puanı ve en iyi puanlayıcıların ve geri çekicilerin isimlerini de dahil olmak üzere?",True,134,155,1.1567164179104477,25.0,23.0,0.92,134.0,155.0,1.1567164179104477,1.0,1.0,0.27,tr
422,What games during the 1996-97 Toronto Raptors season were played in overtime and what were their scores along with the location and attendance?,1996-97 sezonunda Toronto Raptors'ın hangi maçları fazladan zaman içinde oynandı ve yer ve katılımcıların puanları neydi?,True,143,121,0.8461538461538461,24.0,17.0,0.7083333333333334,143.0,121.0,0.8461538461538461,1.0,1.0,0.44,tr
423,"What are the clubs that achieved the highest points tally in WRU Division Three South East, including their number of played games, won matches, drawn matches, lost matches, points for, points against, tries for, tries against, try bonuses, losing bonuses, and total points?","WRU Üçüncü Doğu Bölümü'ndeki en yüksek puan sayısını elde eden kulüpler nelerdir, oyun sayısını, maçları kazandıklarını, maçları eşitlediğini, maçları kaybettiğini, puanları, puanları, puanları, deneme, puanları, bonusları deneme, kaybeden bonusları ve toplam puanları dahil olmak üzere?",True,274,287,1.0474452554744527,43.0,35.0,0.813953488372093,274.0,287.0,1.0474452554744527,1.0,1.0,0.21,tr
424,"Which club has the highest combined score of points for and points against, and this score is greater than the average score of all clubs?",Hangi kulüp en yüksek puanlara sahip ve tüm kulüplerin ortalama puanlarından daha büyük?,True,138,88,0.6376811594202898,25.0,13.0,0.52,138.0,88.0,0.6376811594202898,1.0,1.0,0.27,tr
425,"What is the total points for, total points against, average tries for, average tries against, and total losing bonus for each club when ordered by total points for in descending order?","Her kulüp için toplam puan, toplam puan karşı, ortalama deneme, ortalama deneme ve toplam kaybeden bonus, düşen sırada toplam puanlarla sıralanınca ne kadar?",True,184,157,0.8532608695652174,31.0,23.0,0.7419354838709677,184.0,157.0,0.8532608695652174,1.0,1.0,0.32,tr
426,"What is the highest value for the combined percentage of renewable energy generation from hydroelectric, wind, and solar sources across all autonomous communities in Spain?","İspanya'nın tüm özerk toplulukları arasında hidroelektrik, rüzgar ve güneş kaynaklarından yenilenebilir enerji üretimin toplam yüzdesi için en yüksek değer nedir?",True,172,162,0.9418604651162791,25.0,20.0,0.8,172.0,162.0,0.9418604651162791,1.0,1.0,0.28,tr
427,For which season did Ayrton Senna achieve the highest number of front row starts and what was his percentage of front row starts?,Ayrton Senna hangi sezon için en fazla ön sıra başlangıcı yaptı ve ön sıra başlangıçlarının yüzdesi neydi?,True,129,106,0.8217054263565892,23.0,17.0,0.7391304347826086,129.0,106.0,0.8217054263565892,1.0,1.0,0.29,tr
428,"Calculate the percentage of podium finishes relative to the total across all drivers for each driver listed in the table, rounded to two decimal places?","Tablonda listelenen her sürücü için podiumların toplamına göre yüzde sayısını hesaplayın, iki ondalık yere yuvarlanmıştır.",True,152,122,0.8026315789473685,25.0,15.0,0.6,152.0,122.0,0.8026315789473685,1.0,1.0,0.24,tr
429,What is the percentage of second place finishes for each driver?,Her sürücü için ikinci yerin oranı nedir?,True,64,41,0.640625,11.0,7.0,0.6363636363636364,64.0,41.0,0.640625,1.0,1.0,0.32,tr
430,What is the percentage of third place finishes for each driver?,Her sürücü için üçüncü yerin oranı nedir?,True,63,41,0.6507936507936508,11.0,7.0,0.6363636363636364,63.0,41.0,0.6507936507936508,1.0,1.0,0.29,tr
431,"What is the count of races, the number of wins, and the number of showings for Lonhro in his 2002-03 season?","Lonhro'nun 2002-03 sezonunda yarış sayısı, kazanma sayısı ve gösterim sayısı nedir?",True,108,83,0.7685185185185185,22.0,12.0,0.5454545454545454,108.0,83.0,0.7685185185185185,1.0,1.0,0.38,tr
432,What games were played in April where the team's record was 15-xx?,Nisan ayında takımın rekoru 15'e 20'ye ulaşan hangi maçlar oynandı?,True,66,67,1.0151515151515151,14.0,10.0,0.7142857142857143,66.0,67.0,1.0151515151515151,1.0,1.0,0.27,tr
433,What is the count of games played by each team in the 1998-99 Toronto Raptors season?,1998-99 sezonunda Toronto Raptors'un her takımının oynadığı maçların sayısı nedir?,True,85,82,0.9647058823529412,17.0,11.0,0.6470588235294118,85.0,82.0,0.9647058823529412,1.0,1.0,0.51,tr
434,"For games in January where the team's record was 20-19, list the teams, scores, high scorers, high rebounders, and high assisters","Ocak ayında takımın rekoru 20-19 olduğu oyunlar için takımların, puanların, yüksek puanların, yüksek geri çekilme ve yüksek yardımcıların listesini yap",True,129,151,1.1705426356589148,23.0,21.0,0.9130434782608695,129.0,151.0,1.1705426356589148,1.0,1.0,0.27,tr
435,"For each round and circuit, what were the maximum winning teams in both the GTO and GTU categories?","Her tur ve devre için, GTO ve GTU kategorilerinde en fazla kazanan takımlar hangisiydi?",True,99,87,0.8787878787878788,18.0,14.0,0.7777777777777778,99.0,87.0,0.8787878787878788,1.0,1.0,0.39,tr
436,"Which countries have the highest monthly inflation rates, and what are their corresponding months, highest monthly inflation rates, equivalent daily inflation rates, and the time needed for prices to double?","Hangi ülkelerde en yüksek aylık enflasyon oranları vardır ve karşılaştırılan aylar, en yüksek aylık enflasyon oranları, eşdeğer günlük enflasyon oranları ve fiyatların iki katına çıkması için gereken zaman nedir?",True,207,212,1.0241545893719808,30.0,29.0,0.9666666666666667,207.0,212.0,1.0241545893719808,1.0,1.0,0.28,tr
437,In which years did Pierre Tchernia serve as the Grand Final Television Commentator?,Pierre Tchernia hangi yıllarda Büyük Final Televizyon Yorumcısı olarak görev yaptı?,True,83,83,1.0,13.0,11.0,0.8461538461538461,83.0,83.0,1.0,1.0,1.0,0.47,tr
438,"For each tournament, determine how many more times Olimpia won than Cerro and find the largest goal difference between their scores.","Her turnuva için, Olimpia'nın Cerro'dan kaç kez daha fazla kazanmasını ve puanları arasındaki en büyük gol farkını bulmayı belirleyin.",True,132,134,1.0151515151515151,21.0,19.0,0.9047619047619048,132.0,134.0,1.0151515151515151,1.0,1.0,0.41,tr
439,"Which dates had an average attendance greater than 35,000 when Texas won the game?",Teksas maçta kazandığında hangi tarihte ortalama 35.000'den fazla katılımcı vardı?,True,82,82,1.0,14.0,10.0,0.7142857142857143,82.0,82.0,1.0,1.0,1.0,0.37,tr
440,What is the average fuel mileage for each transmission type?,Her bir transmisyon tipi için ortalama yakıt kilometrelik ne kadar?,True,60,67,1.1166666666666667,10.0,10.0,1.0,60.0,67.0,1.1166666666666667,1.0,1.0,0.33,tr
441,"What is the title and original air date of episodes airing between February 12, 2005 and April 30, 2005?",12 Şubat 2005 ile 30 Nisan 2005 arasında yayınlanan bölümlerin başlığı ve orijinal yayın tarihi nedir?,True,104,102,0.9807692307692307,19.0,16.0,0.8421052631578947,104.0,102.0,0.9807692307692307,1.0,1.0,0.28,tr
442,"Which club had the maximum points count in the 2008/2009 WRU Division Four East season, and what were their total points?",2008/2009 WRU Dördüncü Doğu Bölümü sezonunda en fazla puan sayısına sahip olan kulüp hangisiydi ve toplam puanları neydi?,True,121,121,1.0,21.0,18.0,0.8571428571428571,121.0,121.0,1.0,1.0,1.0,0.24,tr
443,What are the titles of the episodes and how many times each title has appeared in the series?,Bölümlerin başlıkları nelerdir ve her başlık seride kaç kez ortaya çıkmıştır?,True,93,77,0.8279569892473119,18.0,11.0,0.6111111111111112,93.0,77.0,0.8279569892473119,1.0,1.0,0.28,tr
444,"What is the performance record, including the number of games played, won, drawn, and lost, as well as points scored and conceded, for the top three clubs based on total points?","Oyunların sayısını, kazanılan, çekilen ve kaybettiği oyunları, puanları ve puanları da dahil olmak üzere en iyi üç kulüp için performans kaydı nedir?",True,177,149,0.8418079096045198,31.0,22.0,0.7096774193548387,177.0,149.0,0.8418079096045198,1.0,1.0,0.24,tr
445,"For how many schools does each type of affiliation exist in the conference, and what is the maximum enrollment for each affiliation type?",Konferansta her bağlılık türü kaç okul için mevcuttur ve her bağlılık türü için en fazla kayıt sayısı nedir?,True,137,108,0.7883211678832117,23.0,18.0,0.782608695652174,137.0,108.0,0.7883211678832117,1.0,1.0,0.29,tr
446,"What are the dates, teams, scores, top scorers, top rebounders, and top assists for the 2006 NBA Playoffs series where the series is 1–0, 2–0, 2–1, or 3–2?","2006 NBA Playoffs serisinin 10, 20, 21, veya 32 olduğu tarihler, takımlar, puanlar, en iyi puanlayıcılar, en iyi geri çekiciler ve en iyi yardımlar nelerdir?",True,155,157,1.0129032258064516,28.0,25.0,0.8928571428571429,155.0,157.0,1.0129032258064516,1.0,1.0,0.26,tr
447,Which countries have participated in multiple seasons and what are the seasons and winners associated with each country?,Hangi ülkeler birden fazla mevsimde katıldı ve her ülke ile ilişkili mevsimler ve kazananlar nelerdir?,True,120,102,0.85,18.0,15.0,0.8333333333333334,120.0,102.0,0.85,1.0,1.0,0.21,tr
448,"For each artist, calculate the count of their songs, the total sum of their highest positions, and the average points, arranging these results from most","Her sanatçı için şarkılarının sayısını, en yüksek pozisyonlarının toplamı ve ortalama puanları hesaplayın.",True,152,106,0.6973684210526315,25.0,13.0,0.52,152.0,106.0,0.6973684210526315,1.0,1.0,0.24,tr
449,"For which airports can we find their rank, airport names, total passenger counts, percentage changes relative to 2008/2009, amounts of international and domestic passengers, transit passengers, aircraft movements, and freight volumes in metric tonnes, considering only those airports that were among the top 10 based on total passenger traffic?","Hangi havaalanları sıralamasını, havaalanlarının isimlerini, toplam yolcu sayısını, 2008/2009 ile ilgili yüzde değişikliklerini, uluslararası ve iç yolcuların, transit yolcularının, uçak hareketlerinin ve yük hacminin metrik tonlarda bulunduğunu, yalnızca toplam yolcu trafiğine göre ilk 10 havaalanın içinde yer alanları göz önünde bulundurarak bulabiliriz?",True,344,358,1.0406976744186047,49.0,42.0,0.8571428571428571,344.0,358.0,1.0406976744186047,1.0,1.0,0.05,tr
450,Determine the airport with the highest total passengers and compute the average percentage change in passenger traffic from 2007/2008 for that airport.,,False,151,0,0.0,,,,,,,,,,
451,"Which airports have the highest passenger volume in 2007, including their airport ranks, airport names, maximum number of passengers, average percentage change from 2006/2007, total international passengers, total domestic passengers, total transit passengers, total aircraft movements, and total freight?","2007 yılında en fazla yolcu hacmine sahip olan havaalanları, havaalanlarının sıralamaları, havaalanlarının isimleri, yolcu sayısının en fazla sayısı, 2006/2007'den bu yana ortalama yüzdesi değişimi, toplam uluslararası yolcu, toplam iç yolcu, toplam transit yolcu, toplam uçak hareketleri ve toplam yük taşımacılığı dahil olmak üzere?",True,305,334,1.0950819672131147,39.0,43.0,1.1025641025641026,305.0,334.0,1.0950819672131147,1.0,1.0,0.07,tr
452,What is the airport ranked first in terms of total passengers for the year 2006?,2006 yılında toplam yolcu sayısı açısından ilk sırada yer alan havaalanı nedir?,True,80,79,0.9875,15.0,12.0,0.8,80.0,79.0,0.9875,1.0,1.0,0.12,tr
453,"What are the winners for Mens singles, Womens singles, Mens doubles, Womens doubles, and Mixed doubles for each year?","Her yıl erkek tekli, kadın tekli, erkek çiftli, kadın çiftli ve karışık çiftli yarışlarda kazananlar nelerdir?",True,117,110,0.9401709401709402,19.0,16.0,0.8421052631578947,117.0,110.0,0.9401709401709402,1.0,1.0,0.11,tr
454,"Could you provide the years along with the winners in men's singles, women's singles, men's doubles, women's doubles, and mixed doubles where there was a winner in women's singles?","Erkek tekli, kadın tekli, erkek çiftli, kadın çiftli ve karışma çiftli, kadın tekli birincil yarışta kazananların yıllarını da belirleyebilir misiniz?",True,180,150,0.8333333333333334,34.0,20.0,0.5882352941176471,180.0,150.0,0.8333333333333334,1.0,1.0,0.21,tr
455,Identify the years where mens singles tournaments were held but womens singles tournaments were not.,"Erkek tekliler turnuvasının, kadın tekliler turnuvasının yapılmadığı yılları belirleyin.",True,100,88,0.88,15.0,9.0,0.6,100.0,88.0,0.88,1.0,1.0,0.25,tr
456,"Which representatives filled each position from 1921 to 1936 excluding 'Bang, FV' for Representative 1 and 'Lykke, H' for Representative 2? Order by Representative 1 and then Representative 2.",1921'den 1936'a kadar her bir pozisyonda hangi temsilciler görev yapmıştı?,True,192,74,0.3854166666666667,29.0,10.0,0.3448275862068966,192.0,74.0,0.3854166666666667,2.0,1.0,0.3,tr
457,"Which club played 22 matches, won 18 games, drew 2 games, lost 2 games, scored 597 points for, conceded 219 points against, scored 83 tries, allowed 22 tries, had 10 try bonuses, no losing bonuses, and achieved the highest total points?","Hangi kulüp 22 maç oynadı, 18 maç kazandı, 2 maç eşitliği yaptı, 2 maç kaybetti, 597 puan aldı, 219 puan aldı, 83 deneme yaptı, 22 deneme izin verdi, 10 deneme bonusu oldu, hiç kaybetme bonusu yoktu ve en yüksek toplam puanları elde etti?",True,236,238,1.0084745762711864,41.0,43.0,1.048780487804878,236.0,238.0,1.0084745762711864,1.0,1.0,0.36,tr
458,"What were the episodes, original air dates, viewership numbers (in millions), presenters, and locations for awards where the number of viewers was less than the average viewership?","Bölümlerin sayısı, ilk yayın tarihleri, izleyicilerin sayısı (milyonlarca), sunucuların sayısı ve ödüllerin sayıdaki yerleri neydi?",True,180,131,0.7277777777777777,27.0,15.0,0.5555555555555556,180.0,131.0,0.7277777777777777,1.0,1.0,0.2,tr
459,"For the subjects Science, Mathematics, English, Filipino, and Social Studies, what are the grades for Freshman (Grade 7), SOPHOMORE (Grade 8), JUNIOR (3rd Year), and SENIOR (4th Year)?","Bilim, Matematik, İngilizce, Filipinler ve Sosyal Araştırmalar, 7. sınıf, SOPHOMORE (8. sınıf), JUNIOR (3. yıl) ve SENIOR (4. yıl) için notlar nedir?",True,184,149,0.8097826086956522,28.0,22.0,0.7857142857142857,184.0,149.0,0.8097826086956522,1.0,1.0,0.5,tr
