original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
"What is the total number of candidates per district, including those who did not run?","¿Cuál es el número total de candidatos por distrito, incluidos los que no se presentaron?",0,,False,1.0470588235294118,es,0.9562746286392212,0.9714742302894592,0.965394389629364,semantic_back_pass,
"What were the results of the elections where incumbents were re-elected, including their district, incumbent name, party affiliation, year they were first elected, and the type of election?","¿Cuáles fueron los resultados de las elecciones en las que los candidatos fueron reelegidos, incluyendo su distrito, el nombre del candidato, la afiliación al partido, el año en que fueron elegidos por primera vez y el tipo de elección?",0,,False,1.2486772486772486,es,0.9359670281410217,0.9616178870201111,0.9513575434684753,semantic_back_pass,
"Could you provide me with the district number, the incumbent's name, the party they belonged to, when they were first elected, and the result of their election for those who either lost their renomination or retired?","¿Podría proporcionarme el número del distrito, el nombre del titular, el partido al que pertenecían, cuando fueron elegidos por primera vez, y el resultado de su elección para aquellos que perdieron su renominación o se retiraron?",0,,False,1.0648148148148149,es,0.9542422294616699,0.9757905006408691,0.9671711921691895,semantic_back_pass,
"What Virginia districts had incumbents who were re-elected or whose races were uncontested, along with their incumbent names, first elected years, and election results?","¿Qué distritos de Virginia tenían gobernantes que fueron reelegidos o cuyas razas fueron incontestadas, junto con sus nombres en funciones, años elegidos por primera vez y resultados electorales?",1,Virginia,False,1.1607142857142858,es,0.939505934715271,0.9462839365005493,0.9435727357864381,semantic_back_pass,
"List the districts, incumbent names, their political affiliations, the year they were first elected, and the result for candidates who were re-elected in the United States House of Representatives elections of 1936.","Enumera los distritos, los nombres de los titulares, sus afiliaciones políticas, el año en que fueron elegidos por primera vez y el resultado de los candidatos que fueron reelegidos en las elecciones de la Cámara de Representantes de Estados Unidos de 1936.",3,"the United States, United States, House of Representatives",False,1.1953488372093024,es,0.9480045437812805,0.9730460047721863,0.963029420375824,semantic_back_pass,
What district and incumbent are listed for each row in the table?,¿Qué distrito y cuál es el titular de cada fila de la tabla?,0,,False,0.9230769230769231,es,0.8241463303565979,0.8212772607803345,0.8224248886108398,semantic_back_pass,
What was the total number of re-elections for each result in the United States House of Representatives elections of 1936?,¿Cuál fue el número total de reelecciones para cada resultado en las elecciones de la Cámara de Representantes de los Estados Unidos de 1936?,3,"the United States, United States, House of Representatives",False,1.1557377049180328,es,0.972758412361145,0.9973151087760925,0.9874924302101136,semantic_back_pass,
"Which districts had incumbents who were re-elected? List the district number, incumbent name, party, year first elected, and mention if there were any candidates who lost the renomination.",,0,,True,,,0.6492012143135071,0.6750253438949585,0.6646956920623779,,semantic_back_review
"For each district, what is the earliest year the incumbent has been first elected?",¿Cuál es el año más temprano en que el titular ha sido elegido por primera vez en cada distrito?,0,,False,1.170731707317073,es,0.8794752359390259,0.8581592440605164,0.8666856408119201,semantic_back_pass,
"Which incumbents, listed by district number, party, and election year, succeeded or failed after being first elected between 1929 and 1934?","¿Qué gobernantes, enumerados por número de distritos, partido y año de elección, tuvieron éxito o fallaron después de haber sido elegidos por primera vez entre 1929 y 1934?",0,,False,1.2374100719424461,es,0.903066873550415,0.9050392508506775,0.9042502999305726,semantic_back_pass,
"Who was the incumbent in District 4 in 1934, what was their party affiliation, when were they first elected, and what was the election's result?","¿Quién era el titular del Distrito 4 en 1934, cuál era su afiliación al partido, cuándo fueron elegidos por primera vez, y cuál fue el resultado de la elección?",1,District 4,False,1.1111111111111112,es,0.9738332033157349,0.9651628136634827,0.9686309695243835,semantic_back_pass,
"Which districts had seats classified as Safe Seats, Toss-Up Seats, or Open Seats after the 1934 United States House of Representatives election?","¿Qué distritos tenían asientos clasificados como asientos seguros, asientos de tiros o asientos abiertos después de las elecciones de 1934 de la Cámara de Representantes de los Estados Unidos?",4,"Safe Seats, United States, United States House of Representatives, Open Seats",False,1.3333333333333333,es,0.9617383480072021,0.9822484850883484,0.9740444302558899,semantic_back_pass,
"What was the last year each incumbent was first elected and their party affiliation, along with the result of their election for districts where they were re-elected, retired, or gained?","¿Cuál fue el último año en que cada titular fue elegido por primera vez y su afiliación al partido, junto con el resultado de su elección para distritos donde fueron reelegidos, retirados o ganados?",0,,False,1.064516129032258,es,0.9105611443519592,0.8961725234985352,0.9019279718399048,semantic_back_pass,
"List the districts, incumbents, parties, years they were first elected, and classify them as 'Elected' if they were re-elected or 'Not Elected' otherwise, specifically for districts where incumbents were re-elected?","Enumerar los distritos, los candidatos, los partidos, los años en que fueron elegidos por primera vez, y clasificarlos como ""Elecidos"" si fueron reelegidos o ""No Electos"" de otro modo, específicamente para los distritos donde los candidatos fueron reelegidos.",1,Elected,False,1.2046511627906977,es,0.8410444855690002,0.9384691715240479,0.8994992971420288,semantic_back_pass,
Which districts saw incumbents who were either re-elected or did not have a contested election?,¿Qué distritos vieron a los candidatos que fueron reelegidos o no tuvieron una elección disputada?,0,,False,1.0315789473684212,es,0.9246332049369812,0.963502049446106,0.947954511642456,semantic_back_pass,
What is the maximum number of candidates listed for each district where the incumbent did not face an unopposed opponent?,¿Cuál es el número máximo de candidatos listados para cada distrito donde el titular no se enfrentó a un oponente sin oposición?,0,,False,1.0578512396694215,es,0.9616675972938538,0.9415526986122131,0.9495986580848693,semantic_back_pass,
"What were the districts, incumbents, parties, and election years for candidates who were re-elected or had unopposed victories in the 1926 United States House of Representatives elections?","¿Cuáles eran los distritos, los ocupantes, los partidos y los años electorales para los candidatos que fueron reelegidos o tuvieron victorias sin oposición en las elecciones de la Cámara de Representantes de los Estados Unidos de 1926?",2,"United States, House of Representatives",False,1.25,es,0.965284526348114,0.9927521347999573,0.98176509141922,semantic_back_pass,
Which incumbents and their parties had a first election date that is not missing?,¿Qué gobernantes y sus partidos tuvieron una primera fecha de elecciones que no faltó?,0,,False,1.0617283950617284,es,0.8810732364654541,0.8885115385055542,0.8855362176895142,semantic_back_pass,
"Could you provide the district, incumbent, party affiliation, first election year, and the outcome (re-election or new election) for each seat listed in the table?","¿Podría proporcionar el distrito, el titular, la afiliación al partido, el primer año de elecciones y el resultado (reelección o nueva elección) para cada asiento que figura en la tabla?",0,,False,1.1411042944785277,es,0.940152108669281,0.9646510481834412,0.9548514723777771,semantic_back_pass,
"Identify the district, incumbent, party, and election year for representatives whose results indicated they either lost their renomination, were re-elected, or retained their seats.","Identifique el distrito, el titular, el partido y el año de elección de los representantes cuyos resultados indican que perdieron su renominación, fueron reelegidos o conservaron sus escaños.",0,,False,1.0552486187845305,es,0.9424412846565247,0.9468054175376892,0.9450597643852234,semantic_back_pass,
"Show the districts, incumbent names, election years, and results for those who either won re-election or won uncontestedly.","Muestre los distritos, los nombres de los candidatos, los años de elección y los resultados para aquellos que ganaron la reelección o ganaron sin controversia.",0,,False,1.2926829268292683,es,0.8977162837982178,0.9406874179840088,0.9234989643096924,semantic_back_pass,
"Which districts, incumbents, parties, first elected dates, and results can be found for the seats that were re-elected in the 1922 United States House of Representatives elections?","¿Qué distritos, candidatos, partidos, fechas de primera elección y resultados se pueden encontrar para los escaños que fueron reelegidos en las elecciones de la Cámara de Representantes de los Estados Unidos de 1922?",2,"United States, House of Representatives",False,1.2,es,0.9634138345718384,0.9872841238975525,0.9777360081672669,semantic_back_pass,
"Which districts had incumbents who were either re-elected or didn't lose their seats, and what were their political affiliations, listed in descending order by the year they first entered office?","¿Qué distritos tenían gobernantes que fueron reelegidos o no perdieron sus escaños, y cuáles eran sus afiliaciones políticas, listadas en orden decreciente por el año en que entró en funciones?",0,,False,0.9897435897435898,es,0.9120957255363464,0.9110207557678223,0.9114507436752319,semantic_back_pass,
"What episode title, production code, and original air date corresponds to episodes with U.S. viewership less than the average U.S. viewership?","¿Qué título, código de producción y fecha de emisión original corresponde a episodios con menos espectadores en Estados Unidos que el promedio de espectadores en Estados Unidos?",1,U.S.,False,1.2464788732394365,es,0.910668671131134,0.9072869420051575,0.9086396336555481,semantic_back_pass,
"What are the schools, their locations, founding years, affiliations, and the top division they belong to, where the number of schools in that division equals the highest count of divisions among all schools?","¿Cuáles son las escuelas, sus ubicaciones, años de fundación, afiliaciones y la división superior a la que pertenecen, donde el número de escuelas en esa división es igual al mayor número de divisiones entre todas las escuelas?",0,,False,1.0966183574879227,es,0.9674140810966492,0.9831658601760864,0.9768651485443115,semantic_back_pass,
"Could you provide me with the districts, parties, results, and the number of days that have elapsed since each incumbent was first elected for those who won a Democratic hold?","¿Podría proporcionarme los distritos, partidos, resultados y el número de días que han transcurrido desde que cada titular fue elegido por primera vez para los que ganaron un partido demócrata?",1,Democratic,False,1.1028571428571428,es,0.9265708923339844,0.9475634098052979,0.9391664028167724,semantic_back_pass,
"What are the city, region, maximum height, and average number of floors for buildings in the United Kingdom that have more than one instance and a maximum height greater than 100 meters?","¿Cuál es la ciudad, la región, la altura máxima y el número promedio de pisos para edificios en Reino Unido que tengan más de una instancia y una altura máxima superior a 100 metros?",2,"the United Kingdom, United Kingdom",False,0.978494623655914,es,0.9575652480125427,0.9813981652259827,0.9718649983406067,semantic_back_pass,
"For each seaman, identify the unique rank and score combination that corresponds to the first entry in their list?","Para cada marinero, ¿identifica la combinación única de rango y puntaje que corresponde a la primera entrada en su lista?",0,,False,1.0614035087719298,es,0.8653439879417419,0.92659592628479,0.9020951509475708,semantic_back_pass,
"What are the timeslots, season premieres, seasons, episodes, TV seasons, rankings, and viewership figures for the top two seasons that premiered in September or October?","¿Cuáles son las horas, estrellas de temporada, temporadas, episodios, temporadas de televisión, clasificaciones y cifras de audiencia de las dos temporadas principales que se estrenaron en septiembre o octubre?",0,,False,1.242603550295858,es,0.9092087149620056,0.9255534410476685,0.9190155506134033,semantic_back_pass,
"List the top 10 Nevada locations by per capita income, including their rank, place, county, per capita income, median household income, population, and number of households?","¿Enumera las 10 principales localidades de Nevada por ingreso per cápita, incluyendo su rango, lugar, condado, ingreso per cápita, ingreso medio del hogar, población y número de hogares?",1,Nevada,False,1.0751445086705202,es,0.9210445880889893,0.9160928130149841,0.9180735230445862,semantic_back_pass,
"What were the race number, race name, pole position driver, fastest lap driver, most laps led driver, and winning driver for each race?","¿Cuál era el número de carrera, el nombre de la carrera, el piloto de pole position, el piloto de vuelta más rápido, el piloto que lideró la mayoría de las vueltas y el piloto ganador de cada carrera?",0,,False,1.4814814814814814,es,0.9058929681777954,0.9678052663803101,0.9430403470993042,semantic_back_pass,
"For each season, could you give me the season number, the winning team's name, the runner-up team's name, the match score, the player serving as captain, the coach's name, the Simpson Medal winner, the location of the game, the largest crowd at the game, and a concatenated list of all umpires for that season?","¿Podría darme el número de temporada, el nombre del equipo ganador, el nombre del equipo subcampeón, el resultado del partido, el jugador que sirve como capitán, el nombre del entrenador, el ganador de la Medalla Simpson, la ubicación del juego, la mayor multitud en el juego, y una lista concatenada de todos los árbitros de esa temporada?",1,Simpson Medal,False,1.096774193548387,es,0.9340195655822754,0.9350201487541199,0.934619915485382,semantic_back_pass,
Which cities have stations belonging to Fox Television Stations with counts greater than one?,¿Qué ciudades tienen estaciones pertenecientes a las estaciones de televisión Fox con un número mayor que uno?,1,Fox Television Stations,False,1.1827956989247312,es,0.955545961856842,0.9792192578315735,0.9697499394416809,semantic_back_pass,
Identify the stations owned by Local TV between 1995 and 2008 along with the corresponding years.,Identifique las estaciones de propiedad de la TV Local entre 1995 y 2008 junto con los años correspondientes.,1,Local TV,False,1.1237113402061856,es,0.9552118182182312,0.9977499842643738,0.9807347178459167,semantic_back_pass,
"Find out the total score, number of dances, and average for the top-ranked couple whose average score is equal to the highest average score among couples who had exactly eleven dances.","Averigua el total de las partituras, el número de bailes y el promedio de la pareja que ocupa el primer puesto, cuyo promedio es igual al promedio más alto entre las parejas que tuvieron exactamente once bailes.",0,,False,1.1467391304347827,es,0.9034098982810974,0.9629132747650146,0.9391119241714478,semantic_back_pass,
"Which games had a record of 4-9, along with the date, team, score","¿Qué partidos tuvieron un récord de 4-9, junto con la fecha, equipo, puntaje",0,,False,1.1692307692307693,es,0.9514102935791016,0.9977247714996338,0.9791989803314209,semantic_back_pass,
What is the average score for each team in January?,¿Cuál es el puntaje promedio de cada equipo en enero?,0,,False,1.0392156862745099,es,0.9613735675811768,0.9913743138313293,0.9793740153312683,semantic_back_pass,
"For which games did the team have a record of 25-4x, including the date, opponent, score, and names of the top scorers and rebounders?","¿Para qué partidos el equipo tuvo un récord de 25-4x, incluyendo la fecha, el oponente, el puntaje y los nombres de los mejores marcadores y rebotes?",0,,False,1.1119402985074627,es,0.9582825899124146,0.9930040836334229,0.9791154861450195,semantic_back_pass,
What games during the 1996-97 Toronto Raptors season were played in overtime and what were their scores along with the location and attendance?,¿Qué partidos se jugaron durante la temporada 1996-97 de los Toronto Raptors en horas extras y cuál fue su puntaje junto con la ubicación y la asistencia?,2,"Toronto, Toronto Raptors",False,1.0769230769230769,es,0.9354829788208008,0.990088939666748,0.9682465553283691,semantic_back_pass,
"What are the clubs that achieved the highest points tally in WRU Division Three South East, including their number of played games, won matches, drawn matches, lost matches, points for, points against, tries for, tries against, try bonuses, losing bonuses, and total points?","¿Cuáles son los clubes que lograron el recuento de puntos más alto en la División Tres del Sureste de la WRU, incluyendo su número de juegos jugados, partidos ganados, partidos empatados, partidos perdidos, puntos por, puntos contra, intentos por, intentos contra, probar bonos, perder bonos, y puntos totales?",3,"WRU Division, South East, WRU Division Three South East",False,1.1313868613138687,es,0.9505392909049988,0.9550495147705078,0.9532454252243041,semantic_back_pass,
"Which club has the highest combined score of points for and points against, and this score is greater than the average score of all clubs?","¿Qué club tiene el puntaje combinado más alto de puntos a favor y puntos en contra, y este puntaje es mayor que el puntaje promedio de todos los clubes?",0,,False,1.1014492753623188,es,0.9216747879981995,0.9987275004386902,0.9679064154624939,semantic_back_pass,
"What is the total points for, total points against, average tries for, average tries against, and total losing bonus for each club when ordered by total points for in descending order?","¿Cuál es el total de puntos para, puntos totales contra, promedio de intentos para, promedio de intentos contra, y total de pérdida de la bonificación para cada club cuando ordenado por puntos totales para en orden decreciente?",0,,False,1.233695652173913,es,0.9317670464515686,0.974602460861206,0.9574682950973511,semantic_back_pass,
"What is the highest value for the combined percentage of renewable energy generation from hydroelectric, wind, and solar sources across all autonomous communities in Spain?","¿Cuál es el valor más alto para el porcentaje combinado de generación de energía renovable a partir de fuentes hidroeléctricas, eólicas y solares en todas las comunidades autónomas de España?",1,Spain,False,1.1104651162790697,es,0.9848944544792175,0.9752455353736877,0.9791051030158997,semantic_back_pass,
For which season did Ayrton Senna achieve the highest number of front row starts and what was his percentage of front row starts?,¿Para qué temporada Ayrton Senna logró el mayor número de comienzos en primera fila y cuál fue su porcentaje de comienzos en primera fila?,1,Ayrton Senna,False,1.069767441860465,es,0.9536222815513611,0.9681862592697144,0.9623606681823731,semantic_back_pass,
"Calculate the percentage of podium finishes relative to the total across all drivers for each driver listed in the table, rounded to two decimal places?","Calcular el porcentaje de puestos en el podio en relación con el total de todos los pilotos para cada piloto en la tabla, redondeado a dos decimales.",0,,False,0.9802631578947368,es,0.7319603562355042,0.8785932660102844,0.8199401021003723,semantic_back_pass,
What is the percentage of second place finishes for each driver?,,0,,True,,,0.6922405958175659,0.6658668518066406,0.6764163494110107,,semantic_back_review
What is the percentage of third place finishes for each driver?,¿Cuál es el porcentaje de terceros para cada piloto?,0,,False,0.8253968253968254,es,0.7220866680145264,0.7903653979301453,0.7630539059638977,semantic_back_pass,
"What is the count of races, the number of wins, and the number of showings for Lonhro in his 2002-03 season?","¿Cuál es el número de carreras, el número de victorias y el número de demostraciones para Lonhro en su temporada 2002-03?",1,Lonhro,False,1.1203703703703705,es,0.926110029220581,0.9422135353088379,0.9357721328735351,semantic_back_pass,
What games were played in April where the team's record was 15-xx?,¿Qué partidos se jugaron en abril donde el récord del equipo era de 15 a 20?,0,,False,1.1515151515151516,es,0.94371098279953,0.9554069638252258,0.9507285714149476,semantic_back_pass,
What is the count of games played by each team in the 1998-99 Toronto Raptors season?,¿Cuál es el número de partidos jugados por cada equipo en la temporada 1998-99 de los Toronto Raptors?,2,"Toronto, Toronto Raptors",False,1.2,es,0.9834520816802979,0.9860790967941284,0.9850282907485961,semantic_back_pass,
"For games in January where the team's record was 20-19, list the teams, scores, high scorers, high rebounders, and high assisters","Para los partidos de enero donde el récord del equipo era de 20-19, enumere los equipos, puntuaciones, altos marcadores, altos rebotes y altos asistentes",0,,False,1.186046511627907,es,0.9371223449707031,0.9847183227539062,0.965679931640625,semantic_back_pass,
"For each round and circuit, what were the maximum winning teams in both the GTO and GTU categories?","Para cada ronda y circuito, ¿cuáles fueron los equipos ganadores máximos en las categorías GTO y GTU?",2,"GTO, GTU",False,1.02020202020202,es,0.9484041333198547,0.9619631171226501,0.9565395236015319,semantic_back_pass,
"Which countries have the highest monthly inflation rates, and what are their corresponding months, highest monthly inflation rates, equivalent daily inflation rates, and the time needed for prices to double?","¿Qué países tienen las tasas de inflación mensuales más altas, y cuáles son sus meses correspondientes, las tasas de inflación mensuales más altas, tasas de inflación diarias equivalentes y el tiempo necesario para que los precios se duplicen?",0,,False,1.173913043478261,es,0.9575476050376892,0.9934212565422058,0.9790717959403992,semantic_back_pass,
In which years did Pierre Tchernia serve as the Grand Final Television Commentator?,¿En qué años fue Pierre Tchernia el Comentarista de la Gran Final de la Televisión?,2,"Pierre Tchernia, the Grand Final Television Commentator",False,1.0,es,0.9460973143577576,0.9735987782478333,0.962598192691803,semantic_back_pass,
"For each tournament, determine how many more times Olimpia won than Cerro and find the largest goal difference between their scores.","Para cada torneo, determina cuántas veces más ganó Olimpia que Cerro y encuentra la mayor diferencia de goles entre sus puntuaciones.",2,"Olimpia, Cerro",False,1.0075757575757576,es,0.7724707126617432,0.7752180695533752,0.7741191267967225,semantic_back_pass,
"Which dates had an average attendance greater than 35,000 when Texas won the game?",¿Qué citas tenían una asistencia promedio superior a 35.000 cuando Texas ganó el partido?,1,Texas,False,1.0853658536585367,es,0.9314976930618286,0.9956248998641968,0.9699740171432496,semantic_back_pass,
What is the average fuel mileage for each transmission type?,¿Cuál es el kilometraje promedio de combustible para cada tipo de transmisión?,0,,False,1.3,es,0.9534335732460022,0.9944648146629333,0.9780523180961609,semantic_back_pass,
"What is the title and original air date of episodes airing between February 12, 2005 and April 30, 2005?",¿Cuál es el título y la fecha de emisión original de los episodios emitidos entre el 12 de febrero de 2005 y el 30 de abril de 2005?,0,,False,1.2692307692307692,es,0.9641104340553284,0.9875830411911011,0.978193998336792,semantic_back_pass,
"Which club had the maximum points count in the 2008/2009 WRU Division Four East season, and what were their total points?","¿Qué club tuvo el máximo de puntos en la temporada 2008/2009 de la WRU División Cuatro Este, y cuáles fueron sus puntos totales?",2,"WRU Division, WRU Division Four East",False,1.0578512396694215,es,0.9623770713806152,0.9675502777099609,0.9654809951782226,semantic_back_pass,
What are the titles of the episodes and how many times each title has appeared in the series?,¿Cuáles son los títulos de los episodios y cuántas veces ha aparecido cada título en la serie?,0,,False,1.010752688172043,es,0.9849400520324707,0.9980437755584717,0.9928022861480713,semantic_back_pass,
"What is the performance record, including the number of games played, won, drawn, and lost, as well as points scored and conceded, for the top three clubs based on total points?","¿Cuál es el récord de rendimiento, incluyendo el número de partidos jugados, ganados, empatados y perdidos, así como los puntos anotados y concedidos, para los tres primeros clubes basados en puntos totales?",0,,False,1.1694915254237288,es,0.9531950354576111,0.9833059906959534,0.9712616086006165,semantic_back_pass,
"For how many schools does each type of affiliation exist in the conference, and what is the maximum enrollment for each affiliation type?","¿Para cuántas escuelas existe cada tipo de afiliación en la conferencia, y cuál es la matrícula máxima para cada tipo de afiliación?",0,,False,0.9635036496350365,es,0.9710642695426941,0.9107611775398254,0.9348824143409729,semantic_back_pass,
"What are the dates, teams, scores, top scorers, top rebounders, and top assists for the 2006 NBA Playoffs series where the series is 1–0, 2–0, 2–1, or 3–2?","¿Cuáles son las fechas, equipos, puntajes, mejores marcadores, mejores rebotes y mejores asistencias para la serie de playoffs de la NBA de 2006 donde la serie es 10, 20, 21, o 32?",2,"NBA Playoffs series, 2006 NBA Playoffs",False,1.1612903225806452,es,0.7890121936798096,0.8331382274627686,0.8154878139495849,semantic_back_pass,
Which countries have participated in multiple seasons and what are the seasons and winners associated with each country?,¿Qué países han participado en múltiples temporadas y cuáles son las temporadas y los ganadores asociados con cada país?,0,,False,1.0,es,0.9799358248710632,0.9999998807907104,0.9919742584228516,semantic_back_pass,
"For each artist, calculate the count of their songs, the total sum of their highest positions, and the average points, arranging these results from most","Para cada artista, calcular el número de sus canciones, la suma total de sus posiciones más altas, y los puntos promedio, ordenando estos resultados de la mayoría de",0,,False,1.0855263157894737,es,0.9810451865196228,0.9917280077934265,0.9874548792839051,semantic_back_pass,
"For which airports can we find their rank, airport names, total passenger counts, percentage changes relative to 2008/2009, amounts of international and domestic passengers, transit passengers, aircraft movements, and freight volumes in metric tonnes, considering only those airports that were among the top 10 based on total passenger traffic?","¿Para qué aeropuertos podemos encontrar su rango, nombres de aeropuertos, número total de pasajeros, cambios porcentuales en relación con 2008/2009, cantidades de pasajeros internacionales y nacionales, pasajeros de tránsito, movimientos de aeronaves y volúmenes de carga en toneladas métricas, teniendo en cuenta únicamente aquellos aeropuertos que se encontraban entre los 10 primeros en función del tráfico total de pasajeros?",0,,False,1.247093023255814,es,0.9657142162322998,0.9876073598861694,0.9788501024246216,semantic_back_pass,
Determine the airport with the highest total passengers and compute the average percentage change in passenger traffic from 2007/2008 for that airport.,,0,,True,,,0.4525083005428314,0.43359073996543884,0.44115776419639585,,semantic_back_fail
"Which airports have the highest passenger volume in 2007, including their airport ranks, airport names, maximum number of passengers, average percentage change from 2006/2007, total international passengers, total domestic passengers, total transit passengers, total aircraft movements, and total freight?","¿Cuáles aeropuertos tienen el mayor volumen de pasajeros en 2007, incluidas las filas de aeropuertos, los nombres de aeropuertos, el número máximo de pasajeros, el cambio promedio porcentual desde 2006/2007, el total de pasajeros internacionales, el total de pasajeros nacionales, el total de pasajeros de tránsito, el total de movimientos de aeronaves y el total de carga?",0,,False,1.222950819672131,es,0.9731272459030151,0.9801195859909058,0.9773226499557495,semantic_back_pass,
What is the airport ranked first in terms of total passengers for the year 2006?,¿Cuál es el aeropuerto que ocupa el primer lugar en términos de pasajeros totales para el año 2006?,0,,False,1.2375,es,0.947176992893219,0.9462234973907471,0.9466048955917359,semantic_back_pass,
"What are the winners for Mens singles, Womens singles, Mens doubles, Womens doubles, and Mixed doubles for each year?","¿Cuáles son los ganadores de los hombres solos, mujeres solos, hombres dobles, mujeres dobles y dobles mixtos para cada año?",3,"Mens, Womens, Mixed",False,1.0598290598290598,es,0.8488566279411316,0.9466723203659058,0.9075460433959961,semantic_back_pass,
"Could you provide the years along with the winners in men's singles, women's singles, men's doubles, women's doubles, and mixed doubles where there was a winner in women's singles?","¿Podría proporcionar los años junto con los ganadores en el individuo masculino, el individuo femenino, el doble masculino, el doble femenino y el doble mixta donde hubo un ganador en el individuo femenino?",0,,False,1.1444444444444444,es,0.813734233379364,0.8952051401138306,0.862616777420044,semantic_back_pass,
Identify the years where mens singles tournaments were held but womens singles tournaments were not.,Identifique los años en que se celebraron torneos masculinos en solitario pero no en torneos femeninos.,0,,False,1.03,es,0.8875682353973389,0.9695554375648499,0.9367605566978454,semantic_back_pass,
"Which representatives filled each position from 1921 to 1936 excluding 'Bang, FV' for Representative 1 and 'Lykke, H' for Representative 2? Order by Representative 1 and then Representative 2.","¿Qué representantes ocuparon cada puesto entre 1921 y 1936 excepto ""Bang, FV"" para el Representante 1 y ""Lykke, H"" para el Representante 2?",6,"Bang, FV, Representative 1, Representative 2, Bang, FV, Lykke, H",False,0.7239583333333334,es,0.9223195910453796,0.9549697637557983,0.9419096946716309,semantic_back_pass,
"Which club played 22 matches, won 18 games, drew 2 games, lost 2 games, scored 597 points for, conceded 219 points against, scored 83 tries, allowed 22 tries, had 10 try bonuses, no losing bonuses, and achieved the highest total points?","¿Qué club jugó 22 partidos, ganó 18 partidos, empató 2 partidos, perdió 2 partidos, anotó 597 puntos por, concedió 219 puntos contra, anotó 83 intentos, permitió 22 intentos, tuvo 10 intentos de bonificación, no perdió bonificaciones, y logró los puntos totales más altos?",0,,False,1.152542372881356,es,0.9472633004188538,0.9899951815605164,0.9729024291038513,semantic_back_pass,
"What were the episodes, original air dates, viewership numbers (in millions), presenters, and locations for awards where the number of viewers was less than the average viewership?","¿Cuáles fueron los episodios, las fechas de emisión originales, los números de espectadores (en millones), los presentadores y los lugares para los premios donde el número de espectadores era menor que el promedio de espectadores?",0,,False,1.2777777777777777,es,0.9733797311782837,0.9694759845733643,0.971037483215332,semantic_back_pass,
"For the subjects Science, Mathematics, English, Filipino, and Social Studies, what are the grades for Freshman (Grade 7), SOPHOMORE (Grade 8), JUNIOR (3rd Year), and SENIOR (4th Year)?","Para las asignaturas Ciencia, Matemáticas, Inglés, Filipinas y Estudios Sociales, ¿cuáles son las calificaciones para el Primero (Grado 7), Sophomore (Grado 8), JUNIOR (Tercer Año) y SENIOR (Quarto Año)?",6,"Science, Mathematics, Social Studies, Freshman (Grade 7, JUNIOR, English, Filipino",False,1.1032608695652173,es,0.9217657446861267,0.9245337247848511,0.9234265327453612,semantic_back_pass,
Could you provide me with the sum of vineyard surfaces for red wines and the sum of vineyard surfaces for white wines for each grand cru listed?,¿Podría proporcionarme la suma de superficies de viñedos para los vinos rojos y la suma de superficies de viñedos para los vinos blancos para cada gran cru listado?,0,,False,1.1388888888888888,es,0.9043887853622437,0.9362974166870117,0.9235339641571045,semantic_back_pass,
"List the call signs, frequencies, cities of license, ERP values, heights, and FCC information for the stations whose notes mention being via another station and have an ERP greater than 5 watts.","Enumera las señales de llamada, las frecuencias, las ciudades de licencia, los valores ERP, las alturas y la información de la FCC para las estaciones cuyas notas mencionan que se encuentran a través de otra estación y tienen un ERP superior a 5 vatios.",2,"ERP, FCC",False,1.3041237113402062,es,0.9086353778839111,0.9199454188346863,0.9154214024543762,semantic_back_pass,
What is the number of times each delegate has been elected based on their party affiliation and how many delegates have this highest frequency?,¿Cuántas veces se ha elegido a cada delegado en función de su afiliación al partido y cuántos delegados tienen esta frecuencia más alta?,0,,False,0.951048951048951,es,0.9615909457206726,0.9792178869247437,0.9721671104431153,semantic_back_pass,
Which teams participated in the 2007–08 Russian Volleyball Super League and have websites ending in vcdynamo.ru or dinamottg.ru or loko-izumrud.ur.ru?,¿Qué equipos participaron en la Superliga masculina de voleibol de Rusia 200708 y tienen sitios web que terminan en vcdynamo.ru o dinamottg.ru o loko-izumrud.ur.ru?,1,Russian Volleyball Super League,False,1.0933333333333333,es,0.9116305112838745,0.9755446910858154,0.9499790191650391,semantic_back_pass,
What is the average population per county based on the 2009 census data?,¿Cuál es la población promedio por condado basado en los datos del censo de 2009?,0,,False,1.125,es,0.9766519665718079,0.9988905787467957,0.9899951338768005,semantic_back_pass,
"How many counties and what is the average area in square kilometers for each former province, arranged from the province with the most counties to the least?","¿Cuántos condados y cuál es el área promedio en kilómetros cuadrados para cada antigua provincia, organizada desde la provincia con más condados hasta la menor?",0,,False,1.019108280254777,es,0.9508808851242065,0.9864482879638672,0.9722213268280029,semantic_back_pass,
What is the count of analog channels for each network that has a digital channel assigned?,¿Cuál es el número de canales analógicos para cada red que tenga asignado un canal digital?,0,,False,1.011111111111111,es,0.943232536315918,0.9762536883354187,0.9630452275276185,semantic_back_pass,
Which teams won more than 10 matches and had the highest total points scored?,¿Qué equipos ganaron más de 10 partidos y obtuvieron los puntos totales más altos?,0,,False,1.0649350649350648,es,0.947426438331604,0.9545242190361023,0.9516851067543031,semantic_back_pass,
